instrument,bucket_start,open,high,low,close,live_fast15,live_h1,live_h1_prev,live_mid15,strat_prev_htf,strat_store_htf,strat_prev_close,bars_processed,prev_close,state,pos_side,pending_side,pending_trig,stop,stop_flt
SILVERM,2026-08-26 11:00,254522.0,254951.0,254300.0,254300.0,254025.0976321976,253355.91943123195,252714.07974486923,254025.0976321976,253355.91943123195,253355.91943123195,254300.0,120,254571.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 11:15,161783.0,161847.0,161700.0,161764.0,161726.51382118944,161684.22209637234,161684.22209637234,161726.51382118944,161684.22209637234,161684.22209637234,161764.0,121,161781.0,flat,,,,,[]
SILVERM,2026-08-26 11:15,254223.0,254503.0,254200.0,254503.0,254025.0976321976,253355.91943123195,252714.07974486923,254025.0976321976,253355.91943123195,253355.91943123195,254503.0,121,254300.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 11:30,161777.0,161811.0,161680.0,161750.0,161726.51382118944,161684.22209637234,161684.22209637234,161726.51382118944,161684.22209637234,161684.22209637234,161750.0,122,161764.0,flat,,,,,[]
SILVERM,2026-08-26 11:30,254458.0,254624.0,254080.0,254147.0,254025.0976321976,253355.91943123195,252714.07974486923,254025.0976321976,253355.91943123195,253355.91943123195,254147.0,122,254503.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 11:45,161710.0,161752.0,161194.0,161299.0,161661.34082688394,161684.22209637234,161684.22209637234,161661.34082688394,161684.22209637234,161684.22209637234,161299.0,123,161750.0,flat,,,,,[]
SILVERM,2026-08-26 11:45,254147.0,254196.0,253025.0,253116.0,253998.07300154818,253355.91943123195,253355.91943123195,253998.07300154818,253355.91943123195,253355.91943123195,253116.0,123,254147.0,exit_order_submitted,LONG,SHORT,253025.0,251000.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
GOLDM,2026-08-26 12:00,161300.0,161635.0,161261.0,161600.0,161661.34082688394,161684.22209637234,161684.22209637234,161661.34082688394,161684.22209637234,161684.22209637234,161600.0,124,161299.0,flat,,,,,[]
SILVERM,2026-08-26 12:00,253167.0,253781.0,252874.0,253629.0,253998.07300154818,253355.91943123195,253355.91943123195,253998.07300154818,253355.91943123195,253355.91943123195,253629.0,124,253116.0,short_position,SHORT,,,254624.0,"[""ENTRY_EXECUTED:SHORT:253025.0:""]"
GOLDM,2026-08-26 12:15,161600.0,161699.0,161430.0,161597.0,161661.34082688394,161684.22209637234,161684.22209637234,161661.34082688394,161684.22209637234,161684.22209637234,161597.0,125,161600.0,flat,,,,,[]
SILVERM,2026-08-26 12:15,253570.0,254000.0,253399.0,253499.0,253998.07300154818,253355.91943123195,253355.91943123195,253998.07300154818,253355.91943123195,253355.91943123195,253499.0,125,253629.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 12:30,161555.0,161696.0,161453.0,161597.0,161661.34082688394,161684.22209637234,161684.22209637234,161661.34082688394,161684.22209637234,161684.22209637234,161597.0,126,161597.0,flat,,,,,[]
SILVERM,2026-08-26 12:30,253450.0,253897.0,253401.0,253800.0,253998.07300154818,253355.91943123195,253355.91943123195,253998.07300154818,253355.91943123195,253355.91943123195,253800.0,126,253499.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 12:45,161600.0,161662.0,161402.0,161409.0,161661.34082688394,161684.22209637234,161684.22209637234,161661.34082688394,161684.22209637234,161684.22209637234,161409.0,127,161597.0,flat,,,,,[]
SILVERM,2026-08-26 12:45,253896.0,253900.0,253500.0,253501.0,253998.07300154818,253355.91943123195,253355.91943123195,253998.07300154818,253355.91943123195,253355.91943123195,253501.0,127,253800.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:00,161410.0,161577.0,161410.0,161500.0,161661.34082688394,161684.22209637234,161684.22209637234,161661.34082688394,161684.22209637234,161684.22209637234,161500.0,128,161409.0,flat,,,,,[]
SILVERM,2026-08-26 13:00,253501.0,253770.0,253491.0,253500.0,253998.07300154818,253355.91943123195,253355.91943123195,253998.07300154818,253355.91943123195,253355.91943123195,253500.0,128,253501.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:15,161504.0,161645.0,161362.0,161400.0,161661.34082688394,161684.22209637234,161684.22209637234,161661.34082688394,161684.22209637234,161684.22209637234,161400.0,129,161500.0,flat,,,,,[]
SILVERM,2026-08-26 13:15,253500.0,253813.0,253170.0,253342.0,253922.81473825406,253355.91943123195,253355.91943123195,253922.81473825406,253355.91943123195,253355.91943123195,253342.0,129,253500.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:30,161431.0,161499.0,161327.0,161330.0,161584.17496558555,161684.22209637234,161684.22209637234,161584.17496558555,161684.22209637234,161684.22209637234,161330.0,130,161400.0,flat,,,,,[]
SILVERM,2026-08-26 13:30,253302.0,253390.0,253000.0,253056.0,253642.01140005147,253355.91943123195,253355.91943123195,253642.01140005147,253355.91943123195,253355.91943123195,253056.0,130,253342.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:45,161310.0,161432.0,161200.0,161425.0,161584.17496558555,161684.22209637234,161684.22209637234,161584.17496558555,161684.22209637234,161684.22209637234,161425.0,131,161330.0,flat,,,,,[]
SILVERM,2026-08-26 13:45,253058.0,253280.0,252500.0,252840.0,253444.09548270586,253355.91943123195,253355.91943123195,253444.09548270586,253355.91943123195,253355.91943123195,252840.0,131,253056.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:00,161440.0,161443.0,161284.0,161360.0,161584.17496558555,161684.22209637234,161684.22209637234,161584.17496558555,161684.22209637234,161684.22209637234,161360.0,132,161425.0,flat,,,,,[]
SILVERM,2026-08-26 14:00,252827.0,253020.0,252500.0,252967.0,253444.09548270586,253355.91943123195,253355.91943123195,253444.09548270586,253355.91943123195,253355.91943123195,252967.0,132,252840.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:15,161352.0,161389.0,161158.0,161260.0,161509.00810307427,161684.22209637234,161684.22209637234,161509.00810307427,161684.22209637234,161684.22209637234,161260.0,133,161360.0,flat,,,,,[]
SILVERM,2026-08-26 14:15,252902.0,252974.0,252700.0,252900.0,253387.36951748826,253355.91943123195,253355.91943123195,253387.36951748826,253355.91943123195,253355.91943123195,252900.0,133,252967.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:30,161270.0,161413.0,161203.0,161218.0,161448.49444412597,161684.22209637234,161684.22209637234,161448.49444412597,161684.22209637234,161684.22209637234,161218.0,134,161260.0,flat,,,,,[]
SILVERM,2026-08-26 14:30,252867.0,253337.0,252510.0,252513.0,253149.08025458088,253355.91943123195,253355.91943123195,253149.08025458088,253355.91943123195,253355.91943123195,252513.0,134,252900.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:45,161212.0,161212.0,160920.0,160920.0,161221.39484189148,161571.34585968088,161684.22209637234,161221.39484189148,161684.22209637234,161571.34585968088,160920.0,135,161218.0,flat,,,,,[]
SILVERM,2026-08-26 14:45,252599.0,252599.0,252100.0,252102.0,252739.45844196127,253355.91943123195,253355.91943123195,252739.45844196127,253355.91943123195,253355.91943123195,252102.0,135,252513.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:00,160950.0,161160.0,160920.0,161125.0,161221.39484189148,161571.34585968088,161684.22209637234,161221.39484189148,161571.34585968088,161571.34585968088,161125.0,136,160920.0,flat,,,,,[]
SILVERM,2026-08-26 15:00,252183.0,252695.0,252100.0,252695.0,252739.45844196127,253355.91943123195,253355.91943123195,252739.45844196127,253355.91943123195,253355.91943123195,252695.0,136,252102.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:15,161147.0,161240.0,161073.0,161099.0,161221.39484189148,161571.34585968088,161684.22209637234,161221.39484189148,161571.34585968088,161571.34585968088,161099.0,137,161125.0,flat,,,,,[]
SILVERM,2026-08-26 15:15,252631.0,253000.0,252631.0,252906.0,252739.45844196127,253355.91943123195,253355.91943123195,252739.45844196127,253355.91943123195,253355.91943123195,252906.0,137,252695.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:30,161095.0,161123.0,161000.0,161003.0,161221.39484189148,161571.34585968088,161684.22209637234,161221.39484189148,161571.34585968088,161571.34585968088,161003.0,138,161099.0,flat,,,,,[]
SILVERM,2026-08-26 15:30,252905.0,252924.0,252100.0,252183.0,252739.45844196127,253355.91943123195,253355.91943123195,252739.45844196127,253355.91943123195,253355.91943123195,252183.0,138,252906.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:45,161003.0,161072.0,160828.0,160860.0,161103.64474380476,161384.68318243927,161571.34585968088,161103.64474380476,161571.34585968088,161384.68318243927,160860.0,139,161003.0,flat,,,,,[]
SILVERM,2026-08-26 15:45,252142.0,252230.0,252060.0,252105.0,252650.75419416747,253294.36574239828,253355.91943123195,252650.75419416747,253355.91943123195,253294.36574239828,252105.0,139,252183.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:00,160890.0,161086.0,160864.0,161010.0,161103.64474380476,161384.68318243927,161571.34585968088,161103.64474380476,161384.68318243927,161384.68318243927,161010.0,140,160860.0,flat,,,,,[]
SILVERM,2026-08-26 16:00,252105.0,252599.0,252058.0,252374.0,252650.75419416747,253294.36574239828,253355.91943123195,252650.75419416747,253294.36574239828,253294.36574239828,252374.0,140,252105.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:15,160990.0,161045.0,160957.0,161006.0,161103.64474380476,161384.68318243927,161571.34585968088,161103.64474380476,161384.68318243927,161384.68318243927,161006.0,141,161010.0,flat,,,,,[]
SILVERM,2026-08-26 16:15,252462.0,252529.0,251800.0,251850.0,252496.84943050786,253294.36574239828,253355.91943123195,252496.84943050786,253294.36574239828,253294.36574239828,251850.0,141,252374.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:30,161003.0,161074.0,160869.0,160900.0,161103.64474380476,161384.68318243927,161571.34585968088,161103.64474380476,161384.68318243927,161384.68318243927,160900.0,142,161006.0,flat,,,,,[]
SILVERM,2026-08-26 16:30,251840.0,252147.0,251725.0,251919.0,252419.47944240336,253294.36574239828,253355.91943123195,252419.47944240336,253294.36574239828,253294.36574239828,251919.0,142,251850.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:45,160910.0,161098.0,160910.0,161064.0,161103.64474380476,161384.68318243927,161384.68318243927,161103.64474380476,161384.68318243927,161384.68318243927,161064.0,143,160900.0,flat,,,,,[]
SILVERM,2026-08-26 16:45,252013.0,252100.0,251511.0,251950.0,252419.47944240336,253108.34662070376,253294.36574239828,252419.47944240336,253294.36574239828,253108.34662070376,251950.0,143,251919.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:00,161036.0,161118.0,160942.0,161010.0,161103.64474380476,161384.68318243927,161384.68318243927,161103.64474380476,161384.68318243927,161384.68318243927,161010.0,144,161064.0,flat,,,,,[]
SILVERM,2026-08-26 17:00,251949.0,252410.0,251669.0,252075.0,252419.47944240336,253108.34662070376,253294.36574239828,252419.47944240336,253108.34662070376,253108.34662070376,252075.0,144,251950.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:15,160966.0,161258.0,160960.0,161222.0,161103.64474380476,161384.68318243927,161384.68318243927,161103.64474380476,161384.68318243927,161384.68318243927,161222.0,145,161010.0,flat,,,,,[]
SILVERM,2026-08-26 17:15,252072.0,252586.0,251938.0,252477.0,252419.47944240336,253108.34662070376,253294.36574239828,252419.47944240336,253108.34662070376,253108.34662070376,252477.0,145,252075.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:30,161200.0,161530.0,161195.0,161310.0,161103.64474380476,161384.68318243927,161384.68318243927,161103.64474380476,161384.68318243927,161384.68318243927,161310.0,146,161222.0,flat,,,,,[]
SILVERM,2026-08-26 17:30,252578.0,253100.0,252521.0,252893.0,252419.47944240336,253108.34662070376,253294.36574239828,252419.47944240336,253108.34662070376,253108.34662070376,252893.0,146,252477.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 17:45,161302.0,161490.0,161272.0,161449.0,161199.4840269661,161384.68318243927,161384.68318243927,161199.4840269661,161384.68318243927,161384.68318243927,161449.0,147,161310.0,pending_long,,LONG,161490.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
SILVERM,2026-08-26 17:45,252898.0,253500.0,252781.0,253499.0,252761.3924204173,253108.34662070376,253108.34662070376,252761.3924204173,253108.34662070376,253108.34662070376,253499.0,147,252893.0,exit_order_submitted,SHORT,LONG,253500.0,254624.0,"[""POSITION_CLOSED:::long_reversal"", ""REVERSAL_SIGNAL:LONG::""]"
GOLDM,2026-08-26 18:00,161471.0,161522.0,160841.0,161076.0,161199.4840269661,161384.68318243927,161384.68318243927,161199.4840269661,161384.68318243927,161384.68318243927,161076.0,148,161449.0,flat,,,,,"[""ENTRY_EXECUTED:LONG:161490.0:""]"
SILVERM,2026-08-26 18:00,253500.0,253560.0,252227.0,252832.0,252761.3924204173,253108.34662070376,253108.34662070376,252761.3924204173,253108.34662070376,253108.34662070376,252832.0,148,253499.0,flat,,,,,"[""ENTRY_EXECUTED:LONG:253500.0:""]"
GOLDM,2026-08-26 18:15,161050.0,161131.0,160858.0,160950.0,161199.4840269661,161384.68318243927,161384.68318243927,161199.4840269661,161384.68318243927,161384.68318243927,160950.0,149,161076.0,flat,,,,,[]
SILVERM,2026-08-26 18:15,252879.0,252991.0,251800.0,251850.0,252761.3924204173,253108.34662070376,253108.34662070376,252761.3924204173,253108.34662070376,253108.34662070376,251850.0,149,252832.0,flat,,,,,[]
GOLDM,2026-08-26 18:30,160900.0,161049.0,160757.0,160821.0,161147.6826024437,161384.68318243927,161384.68318243927,161147.6826024437,161384.68318243927,161384.68318243927,160821.0,150,160950.0,flat,,,,,[]
SILVERM,2026-08-26 18:30,251750.0,252182.0,251000.0,251272.0,252317.53678352232,253108.34662070376,253108.34662070376,252317.53678352232,253108.34662070376,253108.34662070376,251272.0,150,251850.0,flat,,,,,[]
GOLDM,2026-08-26 18:45,160829.0,160899.0,160603.0,160745.0,161044.0799942161,161384.68318243927,161384.68318243927,161044.0799942161,161384.68318243927,161384.68318243927,160745.0,151,160821.0,flat,,,,,[]
SILVERM,2026-08-26 18:45,251171.0,251598.0,250607.0,251291.0,252124.6707740593,253108.34662070376,253108.34662070376,252124.6707740593,253108.34662070376,253108.34662070376,251291.0,151,251272.0,flat,,,,,[]
GOLDM,2026-08-26 19:00,160800.0,161047.0,160735.0,161029.0,161044.0799942161,161384.68318243927,161384.68318243927,161044.0799942161,161384.68318243927,161384.68318243927,161029.0,152,160745.0,flat,,,,,[]
SILVERM,2026-08-26 19:00,251442.0,251965.0,251306.0,251892.0,252124.6707740593,253108.34662070376,253108.34662070376,252124.6707740593,253108.34662070376,253108.34662070376,251892.0,152,251291.0,flat,,,,,[]
GOLDM,2026-08-26 19:15,161002.0,161206.0,160951.0,161188.0,161044.0799942161,161384.68318243927,161384.68318243927,161044.0799942161,161384.68318243927,161384.68318243927,161188.0,153,161029.0,flat,,,,,[]
SILVERM,2026-08-26 19:15,251860.0,251987.0,251513.0,251950.0,252124.6707740593,253108.34662070376,253108.34662070376,252124.6707740593,253108.34662070376,253108.34662070376,251950.0,153,251892.0,flat,,,,,[]
GOLDM,2026-08-26 19:30,161204.0,161245.0,160905.0,160954.0,161044.0799942161,161384.68318243927,161384.68318243927,161044.0799942161,161384.68318243927,161384.68318243927,160954.0,154,161188.0,flat,,,,,[]
SILVERM,2026-08-26 19:30,251954.0,251987.0,251229.0,251381.0,252124.6707740593,253108.34662070376,253108.34662070376,252124.6707740593,253108.34662070376,253108.34662070376,251381.0,154,251950.0,flat,,,,,[]
GOLDM,2026-08-26 19:45,160959.0,161137.0,160890.0,160890.0,161044.0799942161,161384.68318243927,161384.68318243927,161044.0799942161,161384.68318243927,161384.68318243927,160890.0,155,160954.0,flat,,,,,[]
SILVERM,2026-08-26 19:45,251381.0,252186.0,251334.0,251550.0,252124.6707740593,253017.15317733126,253108.34662070376,252124.6707740593,253108.34662070376,253017.15317733126,251550.0,155,251381.0,flat,,,,,[]
GOLDM,2026-08-26 20:00,160893.0,161040.0,160811.0,161014.0,161044.0799942161,161384.68318243927,161384.68318243927,161044.0799942161,161384.68318243927,161384.68318243927,161014.0,156,160890.0,flat,,,,,[]
SILVERM,2026-08-26 20:00,251500.0,251640.0,251140.0,251640.0,252124.6707740593,253017.15317733126,253108.34662070376,252124.6707740593,253017.15317733126,253017.15317733126,251640.0,156,251550.0,flat,,,,,[]
GOLDM,2026-08-26 20:15,161014.0,161018.0,160564.0,160597.0,161004.15823999373,161384.68318243927,161384.68318243927,161004.15823999373,161384.68318243927,161384.68318243927,160597.0,157,161014.0,flat,,,,,[]
SILVERM,2026-08-26 20:15,251633.0,251650.0,250338.0,250338.0,251488.00596236516,253017.15317733126,253108.34662070376,251488.00596236516,253017.15317733126,253017.15317733126,250338.0,157,251640.0,flat,,,,,[]
GOLDM,2026-08-26 20:30,160592.0,160620.0,159842.0,159903.0,160464.98857978504,161384.68318243927,161384.68318243927,160464.98857978504,161384.68318243927,161384.68318243927,159903.0,158,160597.0,flat,,,,,[]
SILVERM,2026-08-26 20:30,250373.0,250450.0,249041.0,249423.0,250583.12477240592,253017.15317733126,253108.34662070376,250583.12477240592,253017.15317733126,253017.15317733126,249423.0,158,250338.0,flat,,,,,[]
GOLDM,2026-08-26 20:45,159872.0,160186.0,159641.0,160104.0,160444.11144469425,160974.54574879832,161384.68318243927,160444.11144469425,161384.68318243927,160974.54574879832,160104.0,159,159903.0,flat,,,,,[]
SILVERM,2026-08-26 20:45,249434.0,250702.0,249300.0,250573.0,250583.12477240592,252415.56558658835,253017.15317733126,250583.12477240592,253017.15317733126,252415.56558658835,250573.0,159,249423.0,flat,,,,,[]
GOLDM,2026-08-26 21:00,160041.0,160287.0,160012.0,160267.0,160444.11144469425,160974.54574879832,161384.68318243927,160444.11144469425,160974.54574879832,160974.54574879832,160267.0,160,160104.0,flat,,,,,[]
SILVERM,2026-08-26 21:00,250478.0,250799.0,250321.0,250737.0,250583.12477240592,252415.56558658835,253017.15317733126,250583.12477240592,252415.56558658835,252415.56558658835,250737.0,160,250573.0,flat,,,,,[]
GOLDM,2026-08-26 21:15,160277.0,160465.0,159920.0,159926.0,160379.09847662773,160974.54574879832,161384.68318243927,160379.09847662773,160974.54574879832,160974.54574879832,159926.0,161,160267.0,flat,,,,,[]
SILVERM,2026-08-26 21:15,250679.0,250959.0,250127.0,250243.0,250583.12477240592,252415.56558658835,253017.15317733126,250583.12477240592,252415.56558658835,252415.56558658835,250243.0,161,250737.0,flat,,,,,[]
GOLDM,2026-08-26 21:30,159910.0,160129.0,159750.0,160009.0,160376.83607758244,160974.54574879832,161384.68318243927,160376.83607758244,160974.54574879832,160974.54574879832,160009.0,162,159926.0,flat,,,,,[]
SILVERM,2026-08-26 21:30,250247.0,250593.0,249920.0,250406.0,250583.12477240592,252415.56558658835,253017.15317733126,250583.12477240592,252415.56558658835,252415.56558658835,250406.0,162,250243.0,flat,,,,,[]
GOLDM,2026-08-26 21:45,159952.0,159984.0,159805.0,159833.0,160222.07535932615,160582.75787640878,160974.54574879832,160222.07535932615,160974.54574879832,160582.75787640878,159833.0,163,160009.0,flat,,,,,[]
SILVERM,2026-08-26 21:45,250331.0,250500.0,250120.0,250367.0,250583.12477240592,251915.31111332576,252415.56558658835,250583.12477240592,252415.56558658835,251915.31111332576,250367.0,163,250406.0,flat,,,,,[]
GOLDM,2026-08-26 22:00,159837.0,159869.0,159266.0,159395.0,159898.0445906811,160582.75787640878,160974.54574879832,159898.0445906811,160582.75787640878,160582.75787640878,159395.0,164,159833.0,flat,,,,,[]
SILVERM,2026-08-26 22:00,250367.0,250430.0,249874.0,249933.0,250583.12477240592,251915.31111332576,252415.56558658835,250583.12477240592,251915.31111332576,251915.31111332576,249933.0,164,250367.0,flat,,,,,[]
GOLDM,2026-08-26 22:15,159387.0,159598.0,159138.0,159265.0,159695.46595980835,160582.75787640878,160974.54574879832,159695.46595980835,160582.75787640878,160582.75787640878,159265.0,165,159395.0,flat,,,,,[]
SILVERM,2026-08-26 22:15,249925.0,250290.0,249602.0,249605.0,250418.9133506894,251915.31111332576,252415.56558658835,250418.9133506894,251915.31111332576,251915.31111332576,249605.0,165,249933.0,flat,,,,,[]
GOLDM,2026-08-26 22:30,159269.0,159356.0,159125.0,159229.0,159581.90498627044,160582.75787640878,160974.54574879832,159581.90498627044,160582.75787640878,160582.75787640878,159229.0,166,159265.0,flat,,,,,[]
SILVERM,2026-08-26 22:30,249670.0,249998.0,249633.0,249712.0,250334.81867984755,251915.31111332576,252415.56558658835,250334.81867984755,251915.31111332576,251915.31111332576,249712.0,166,249605.0,flat,,,,,[]
GOLDM,2026-08-26 22:45,159228.0,159477.0,159082.0,159194.0,159545.2886414286,160006.9044205929,160582.75787640878,159545.2886414286,160582.75787640878,160006.9044205929,159194.0,167,159229.0,flat,,,,,[]
SILVERM,2026-08-26 22:45,249730.0,250058.0,249500.0,249500.0,250163.30572406924,251064.53123423722,251915.31111332576,250163.30572406924,251915.31111332576,251064.53123423722,249500.0,167,249712.0,flat,,,,,[]
GOLDM,2026-08-26 23:00,159194.0,159330.0,158785.0,158916.0,159362.9791824529,160006.9044205929,160582.75787640878,159362.9791824529,160006.9044205929,160006.9044205929,158916.0,168,159194.0,flat,,,,,[]
SILVERM,2026-08-26 23:00,249530.0,249582.0,248456.0,248613.0,249537.2388723524,251064.53123423722,251915.31111332576,249537.2388723524,251064.53123423722,251064.53123423722,248613.0,168,249500.0,flat,,,,,[]
GOLDM,2026-08-26 23:15,158916.0,158942.0,158068.0,158070.0,158745.08767842234,160006.9044205929,160582.75787640878,158745.08767842234,160006.9044205929,160006.9044205929,158070.0,169,158916.0,flat,,,,,[]
SILVERM,2026-08-26 23:15,248671.0,248680.0,247611.0,247860.0,248805.23562320595,251064.53123423722,251915.31111332576,248805.23562320595,251064.53123423722,251064.53123423722,247860.0,169,248613.0,flat,,,,,[]
GOLDM,2026-08-27 09:00,159588.0,160136.0,158925.0,159499.0,158745.08767842234,159082.9924359771,160006.9044205929,158745.08767842234,160006.9044205929,159082.9924359771,159499.0,170,158070.0,pending_long,,LONG,160136.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
SILVERM,2026-08-27 09:00,251020.0,252059.0,250523.0,250901.0,248805.23562320595,249707.17138720455,251064.53123423722,248805.23562320595,251064.53123423722,249707.17138720455,250901.0,170,247860.0,pending_long,,LONG,252059.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
GOLDM,2026-08-27 09:15,159426.0,159499.0,158811.0,158888.0,158745.08767842234,159082.9924359771,160006.9044205929,158745.08767842234,159082.9924359771,159082.9924359771,158888.0,171,159499.0,pending_long,,LONG,160136.0,,[]
SILVERM,2026-08-27 09:15,250900.0,250985.0,249533.0,249898.0,248805.23562320595,249707.17138720455,251064.53123423722,248805.23562320595,249707.17138720455,249707.17138720455,249898.0,171,250901.0,pending_long,,LONG,252059.0,,[]
GOLDM,2026-08-27 09:30,158881.0,159114.0,158620.0,158719.0,158745.08767842234,159082.9924359771,160006.9044205929,158745.08767842234,159082.9924359771,159082.9924359771,158719.0,172,158888.0,pending_long,,LONG,160136.0,,[]
SILVERM,2026-08-27 09:30,249900.0,250024.0,249591.0,249682.0,248805.23562320595,249707.17138720455,251064.53123423722,248805.23562320595,249707.17138720455,249707.17138720455,249682.0,172,249898.0,pending_long,,LONG,252059.0,,[]
GOLDM,2026-08-27 09:45,158749.0,158755.0,155862.0,156888.0,158411.56156025425,158468.9559012342,159082.9924359771,158411.56156025425,159082.9924359771,158468.9559012342,156888.0,173,158719.0,pending_long,,LONG,160136.0,,[]
SILVERM,2026-08-27 09:45,249682.0,249764.0,245761.0,246483.0,248805.23562320595,249030.26185472758,249707.17138720455,248805.23562320595,249707.17138720455,249030.26185472758,246483.0,173,249682.0,pending_long,,LONG,252059.0,,[]
GOLDM,2026-08-27 10:00,156829.0,157510.0,156208.0,156829.0,157934.08099412167,158468.9559012342,159082.9924359771,157934.08099412167,158468.9559012342,158468.9559012342,156829.0,174,156888.0,pending_long,,LONG,160136.0,,[]
SILVERM,2026-08-27 10:00,246448.0,247869.0,246300.0,247492.0,248805.23562320595,249030.26185472758,249707.17138720455,248805.23562320595,249030.26185472758,249030.26185472758,247492.0,174,246483.0,pending_long,,LONG,252059.0,,[]
GOLDM,2026-08-27 10:15,156848.0,158664.0,156750.0,158600.0,157934.08099412167,158468.9559012342,159082.9924359771,157934.08099412167,158468.9559012342,158468.9559012342,158600.0,175,156829.0,pending_long,,LONG,158664.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
SILVERM,2026-08-27 10:15,247492.0,249750.0,247165.0,249558.0,248805.23562320595,249030.26185472758,249707.17138720455,248805.23562320595,249030.26185472758,249030.26185472758,249558.0,175,247492.0,pending_long,,LONG,249750.0,,"[""PENDING_ENTRY_CREATED:LONG::""]"
GOLDM,2026-08-27 10:30,158624.0,158928.0,157938.0,158302.0,157934.08099412167,158468.9559012342,159082.9924359771,157934.08099412167,158468.9559012342,158468.9559012342,158302.0,176,158600.0,long_position,LONG,,,156208.0,"[""ENTRY_EXECUTED:LONG:158664.0:""]"
SILVERM,2026-08-27 10:30,249566.0,250095.0,249100.0,249457.0,248805.23562320595,249030.26185472758,249707.17138720455,248805.23562320595,249030.26185472758,249030.26185472758,249457.0,176,249558.0,long_position,LONG,,,246300.0,"[""ENTRY_EXECUTED:LONG:249750.0:""]"
GOLDM,2026-08-27 10:45,158343.0,158409.0,157890.0,157926.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157926.0,177,158302.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 10:45,249494.0,249635.0,248708.0,248801.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248801.0,177,249457.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:00,157880.0,158001.0,157232.0,157253.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157253.0,178,157926.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 11:00,248668.0,248950.0,247800.0,248044.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248044.0,178,248801.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:15,157270.0,157637.0,157101.0,157534.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157534.0,179,157253.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 11:15,248041.0,248555.0,247850.0,248554.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248554.0,179,248044.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:30,157534.0,157600.0,157236.0,157473.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157473.0,180,157534.0,long_position,LONG,,,156208.0,[]
SILVERM,2026-08-27 11:30,248512.0,248586.0,247864.0,248483.0,248805.23562320595,249030.26185472758,249030.26185472758,248805.23562320595,249030.26185472758,249030.26185472758,248483.0,180,248554.0,long_position,LONG,,,246300.0,[]
GOLDM,2026-08-27 11:45,157473.0,157936.0,157388.0,157923.0,157934.08099412167,158468.9559012342,158468.9559012342,157934.08099412167,158468.9559012342,158468.9559012342,157923.0,181,157473.0,long_position,LONG,,,156208.0,[]
