instrument,bucket_start,open,high,low,close,live_fast15,live_h1,live_h1_prev,live_mid15,strat_prev_htf,strat_store_htf,strat_prev_close,bars_processed,prev_close,state,pos_side,pending_side,pending_trig,stop,stop_flt
GOLDM,2026-08-25 16:15,161869.0,161994.0,161865.0,161915.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,161915.0,88,161865.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 16:15,250950.0,251137.0,250855.0,250942.0,251478.5781194421,252558.65649404106,252617.4888962709,251478.5781194421,252558.65649404106,252558.65649404106,250942.0,88,251080.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 16:30,161868.0,161950.0,161765.0,161900.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,161900.0,89,161915.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 16:30,250853.0,251286.0,250751.0,251286.0,251478.5781194421,252558.65649404106,252617.4888962709,251478.5781194421,252558.65649404106,252558.65649404106,251286.0,89,250942.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 16:45,161921.0,161980.0,161843.0,161931.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,161931.0,90,161900.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 16:45,251233.0,251446.0,251200.0,251402.0,251478.5781194421,252558.65649404106,252558.65649404106,251478.5781194421,252558.65649404106,252558.65649404106,251402.0,90,251286.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 17:00,161944.0,162039.0,161914.0,162000.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,162000.0,91,161931.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 17:00,251450.0,251860.0,251410.0,251615.0,251478.5781194421,252558.65649404106,252558.65649404106,251478.5781194421,252558.65649404106,252558.65649404106,251615.0,91,251402.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 17:15,162000.0,162198.0,161993.0,162050.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,162050.0,92,162000.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 17:15,251617.0,252150.0,251617.0,251618.0,251478.5781194421,252558.65649404106,252558.65649404106,251478.5781194421,252558.65649404106,252558.65649404106,251618.0,92,251615.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 17:30,162050.0,162050.0,161763.0,161912.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,161912.0,93,162050.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 17:30,251618.0,251622.0,251002.0,251460.0,251478.5781194421,252558.65649404106,252558.65649404106,251478.5781194421,252558.65649404106,252558.65649404106,251460.0,93,251618.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 17:45,161863.0,161899.0,161715.0,161795.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,161795.0,94,161912.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 17:45,251417.0,251558.0,251114.0,251151.0,251478.5781194421,252535.73393011416,252558.65649404106,251478.5781194421,252558.65649404106,252535.73393011416,251151.0,94,251460.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 18:00,161795.0,161899.0,161623.0,161815.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,161815.0,95,161795.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 18:00,251230.0,251350.0,250883.0,251350.0,251478.5781194421,252535.73393011416,252558.65649404106,251478.5781194421,252535.73393011416,252535.73393011416,251350.0,95,251151.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 18:15,161837.0,161999.0,161814.0,161939.0,161914.81914476253,162332.7026189185,162332.7026189185,161914.81914476253,162332.7026189185,162332.7026189185,161939.0,96,161815.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 18:15,251350.0,251781.0,251300.0,251648.0,251478.5781194421,252535.73393011416,252558.65649404106,251478.5781194421,252535.73393011416,252535.73393011416,251648.0,96,251350.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 18:30,161926.0,161926.0,161429.0,161447.0,161824.84638949882,162332.7026189185,162332.7026189185,161824.84638949882,162332.7026189185,162332.7026189185,161447.0,97,161939.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 18:30,251737.0,251737.0,250143.0,250231.0,251249.47209062206,252535.73393011416,252558.65649404106,251249.47209062206,252535.73393011416,252535.73393011416,250231.0,97,251648.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 18:45,161429.0,161549.0,160712.0,160800.0,161322.45505594378,161741.29755915963,162332.7026189185,161322.45505594378,162332.7026189185,161741.29755915963,160800.0,98,161447.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 18:45,250210.0,250501.0,249600.0,249995.0,250779.503520651,251783.88931017258,252535.73393011416,250779.503520651,252535.73393011416,251783.88931017258,249995.0,98,250231.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 19:00,160813.0,161149.0,160775.0,160865.0,161183.38915916177,161741.29755915963,162332.7026189185,161183.38915916177,161741.29755915963,161741.29755915963,160865.0,99,160800.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 19:00,249950.0,250571.0,249751.0,249900.0,250580.86897018418,251783.88931017258,252535.73393011416,250580.86897018418,251783.88931017258,251783.88931017258,249900.0,99,249995.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 19:15,160886.0,160946.0,160600.0,160895.0,161178.7301456697,161741.29755915963,162332.7026189185,161178.7301456697,161741.29755915963,161741.29755915963,160895.0,100,160865.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 19:15,249926.0,250350.0,249720.0,250350.0,250580.86897018418,251783.88931017258,252535.73393011416,250580.86897018418,251783.88931017258,251783.88931017258,250350.0,100,249900.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 19:30,160850.0,161282.0,160850.0,161078.0,161178.7301456697,161741.29755915963,162332.7026189185,161178.7301456697,161741.29755915963,161741.29755915963,161078.0,101,160895.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 19:30,250391.0,251130.0,250349.0,250671.0,250580.86897018418,251783.88931017258,252535.73393011416,250580.86897018418,251783.88931017258,251783.88931017258,250671.0,101,250350.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 19:45,161117.0,161273.0,160949.0,161066.0,161178.7301456697,161686.693142811,161741.29755915963,161178.7301456697,161741.29755915963,161686.693142811,161066.0,102,161078.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 19:45,250671.0,251109.0,250418.0,250815.0,250580.86897018418,251783.88931017258,251783.88931017258,250580.86897018418,251783.88931017258,251783.88931017258,250815.0,102,250671.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 20:00,161046.0,161447.0,160797.0,161386.0,161178.7301456697,161686.693142811,161741.29755915963,161178.7301456697,161686.693142811,161686.693142811,161386.0,103,161066.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 20:00,250802.0,251500.0,250434.0,251187.0,250580.86897018418,251783.88931017258,251783.88931017258,250580.86897018418,251783.88931017258,251783.88931017258,251187.0,103,250815.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 20:15,161454.0,161459.0,161211.0,161327.0,161178.7301456697,161686.693142811,161741.29755915963,161178.7301456697,161686.693142811,161686.693142811,161327.0,104,161386.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 20:15,251300.0,251486.0,251002.0,251300.0,250580.86897018418,251783.88931017258,251783.88931017258,250580.86897018418,251783.88931017258,251783.88931017258,251300.0,104,251187.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 20:30,161338.0,161362.0,161216.0,161301.0,161178.7301456697,161686.693142811,161741.29755915963,161178.7301456697,161686.693142811,161686.693142811,161301.0,105,161327.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 20:30,251300.0,251400.0,251000.0,251300.0,250675.5397266314,251783.88931017258,251783.88931017258,250675.5397266314,251783.88931017258,251783.88931017258,251300.0,105,251300.0,short_position,SHORT,,,257350.0,[]
GOLDM,2026-08-25 20:45,161266.0,161750.0,161207.0,161650.0,161201.97823614877,161686.693142811,161686.693142811,161201.97823614877,161686.693142811,161686.693142811,161650.0,106,161301.0,short_position,SHORT,,,162840.0,[]
SILVERM,2026-08-25 20:45,251330.0,252149.0,251050.0,252034.0,251155.04125317594,251783.88931017258,251783.88931017258,251155.04125317594,251783.88931017258,251783.88931017258,252034.0,106,251300.0,exit_order_submitted,SHORT,LONG,252149.0,257350.0,"[""POSITION_CLOSED:::long_reversal"", ""REVERSAL_SIGNAL:LONG::""]"
GOLDM,2026-08-25 21:00,161673.0,162262.0,161672.0,162157.0,161623.9034412728,161686.693142811,161686.693142811,161623.9034412728,161686.693142811,161686.693142811,162157.0,107,161650.0,exit_order_submitted,SHORT,LONG,162262.0,162840.0,"[""POSITION_CLOSED:::long_reversal"", ""REVERSAL_SIGNAL:LONG::""]"
SILVERM,2026-08-25 21:00,252029.0,253088.0,252006.0,253059.0,252038.85639800955,251783.88931017258,251783.88931017258,252038.85639800955,251783.88931017258,251783.88931017258,253059.0,107,252034.0,long_position,LONG,,,251000.0,"[""ENTRY_EXECUTED:LONG:252149.0:""]"
GOLDM,2026-08-25 21:15,162199.0,162210.0,161861.0,162077.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,162077.0,108,162157.0,pending_long,,LONG,162262.0,,[]
SILVERM,2026-08-25 21:15,253101.0,253200.0,252502.0,253150.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,253150.0,108,253059.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 21:30,162110.0,162110.0,161700.0,161816.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161816.0,109,162077.0,pending_long,,LONG,162262.0,,[]
SILVERM,2026-08-25 21:30,253196.0,253200.0,252141.0,252414.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,252414.0,109,253150.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 21:45,161803.0,161964.0,161660.0,161783.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161783.0,110,161816.0,pending_long,,LONG,162262.0,,[]
SILVERM,2026-08-25 21:45,252398.0,252891.0,252246.0,252859.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,252859.0,110,252414.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 22:00,161725.0,161900.0,161600.0,161850.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161850.0,111,161783.0,pending_long,,LONG,162262.0,,[]
SILVERM,2026-08-25 22:00,252850.0,252958.0,252482.0,252919.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,252919.0,111,252859.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 22:15,161861.0,161900.0,161714.0,161840.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161840.0,112,161850.0,pending_long,,LONG,162262.0,,[]
SILVERM,2026-08-25 22:15,252919.0,253100.0,252634.0,252775.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,252775.0,112,252919.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 22:30,161801.0,161829.0,161449.0,161480.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161480.0,113,161840.0,pending_short,,SHORT,161449.0,,"[""PENDING_ENTRY_CREATED:SHORT::""]"
SILVERM,2026-08-25 22:30,252785.0,252893.0,252530.0,252748.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,252748.0,113,252775.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 22:45,161470.0,161748.0,161401.0,161598.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161598.0,114,161480.0,short_position,SHORT,,,161900.0,"[""ENTRY_EXECUTED:SHORT:161449.0:""]"
SILVERM,2026-08-25 22:45,252587.0,253100.0,252587.0,252664.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,252664.0,114,252748.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 23:00,161560.0,161742.0,161552.0,161700.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161700.0,115,161598.0,short_position,SHORT,,,161900.0,[]
SILVERM,2026-08-25 23:00,252750.0,253035.0,252691.0,252882.0,252414.17948179177,251783.88931017258,251783.88931017258,252414.17948179177,251783.88931017258,251783.88931017258,252882.0,115,252664.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-25 23:15,161700.0,161844.0,161683.0,161840.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161840.0,116,161700.0,short_position,SHORT,,,161900.0,[]
SILVERM,2026-08-25 23:15,252884.0,253300.0,252863.0,253220.0,252574.8065676252,251783.88931017258,251783.88931017258,252574.8065676252,251783.88931017258,251783.88931017258,253220.0,116,252882.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 09:00,161950.0,162159.0,161558.0,161771.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161771.0,117,161840.0,flat,,,,,"[""POSITION_CLOSED:::stop_loss_hit""]"
SILVERM,2026-08-26 09:00,253824.0,255100.0,253570.0,254299.0,253260.64748293543,251783.88931017258,251783.88931017258,253260.64748293543,251783.88931017258,251783.88931017258,254299.0,117,253220.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 09:15,161761.0,161979.0,161725.0,161821.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161821.0,118,161771.0,flat,,,,,[]
SILVERM,2026-08-26 09:15,254293.0,254450.0,253961.0,254000.0,253376.44925063904,251783.88931017258,251783.88931017258,253376.44925063904,251783.88931017258,251783.88931017258,254000.0,118,254299.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 09:30,161831.0,161970.0,161806.0,161863.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161863.0,119,161821.0,flat,,,,,[]
SILVERM,2026-08-26 09:30,254046.0,254450.0,254045.0,254351.0,253676.8735545801,251783.88931017258,251783.88931017258,253676.8735545801,251783.88931017258,251783.88931017258,254351.0,119,254000.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 09:45,161879.0,161944.0,161788.0,161803.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161803.0,120,161863.0,flat,,,,,[]
SILVERM,2026-08-26 09:45,254300.0,254345.0,254016.0,254182.0,253676.8735545801,252403.33612727188,251783.88931017258,253676.8735545801,251783.88931017258,252403.33612727188,254182.0,120,254351.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 10:00,161804.0,161929.0,161800.0,161860.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161860.0,121,161803.0,flat,,,,,[]
SILVERM,2026-08-26 10:00,254097.0,254600.0,254097.0,254398.0,253807.4800645842,252403.33612727188,251783.88931017258,253807.4800645842,252403.33612727188,252403.33612727188,254398.0,121,254182.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 10:15,161850.0,161864.0,161774.0,161825.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161825.0,122,161860.0,flat,,,,,[]
SILVERM,2026-08-26 10:15,254288.0,254400.0,254012.0,254155.0,253807.4800645842,252403.33612727188,251783.88931017258,253807.4800645842,252403.33612727188,252403.33612727188,254155.0,122,254398.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 10:30,161855.0,162038.0,161826.0,161942.0,161719.55539181773,161686.693142811,161686.693142811,161719.55539181773,161686.693142811,161686.693142811,161942.0,123,161825.0,flat,,,,,[]
SILVERM,2026-08-26 10:30,254152.0,254500.0,254125.0,254375.0,253820.3651260875,252403.33612727188,251783.88931017258,253820.3651260875,252403.33612727188,252403.33612727188,254375.0,123,254155.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 10:45,161960.0,162000.0,161840.0,161938.0,161726.5138213064,161686.693142811,161686.693142811,161726.5138213064,161686.693142811,161686.693142811,161938.0,124,161942.0,flat,,,,,[]
SILVERM,2026-08-26 10:45,254394.0,254699.0,254330.0,254571.0,254025.09763227514,253185.6502232752,252403.33612727188,254025.09763227514,252403.33612727188,253185.6502232752,254571.0,124,254375.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 11:00,161900.0,162040.0,161772.0,161781.0,161726.5138213064,161686.693142811,161686.693142811,161726.5138213064,161686.693142811,161686.693142811,161781.0,125,161938.0,flat,,,,,[]
SILVERM,2026-08-26 11:00,254522.0,254951.0,254300.0,254300.0,254025.09763227514,253185.6502232752,252403.33612727188,254025.09763227514,253185.6502232752,253185.6502232752,254300.0,125,254571.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 11:15,161783.0,161847.0,161700.0,161764.0,161726.5138213064,161686.693142811,161686.693142811,161726.5138213064,161686.693142811,161686.693142811,161764.0,126,161781.0,flat,,,,,[]
SILVERM,2026-08-26 11:15,254223.0,254503.0,254200.0,254503.0,254025.09763227514,253185.6502232752,252403.33612727188,254025.09763227514,253185.6502232752,253185.6502232752,254503.0,126,254300.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 11:30,161777.0,161811.0,161680.0,161750.0,161726.5138213064,161686.693142811,161686.693142811,161726.5138213064,161686.693142811,161686.693142811,161750.0,127,161764.0,flat,,,,,[]
SILVERM,2026-08-26 11:30,254458.0,254624.0,254080.0,254147.0,254025.09763227514,253185.6502232752,252403.33612727188,254025.09763227514,253185.6502232752,253185.6502232752,254147.0,127,254503.0,long_position,LONG,,,251000.0,[]
GOLDM,2026-08-26 11:45,161710.0,161752.0,161194.0,161299.0,161661.34082682754,161686.693142811,161686.693142811,161661.34082682754,161686.693142811,161686.693142811,161299.0,128,161750.0,flat,,,,,[]
SILVERM,2026-08-26 11:45,254147.0,254196.0,253025.0,253116.0,253998.07300151078,253185.6502232752,253185.6502232752,253998.07300151078,253185.6502232752,253185.6502232752,253116.0,128,254147.0,exit_order_submitted,LONG,SHORT,253025.0,251000.0,"[""POSITION_CLOSED:::short_reversal"", ""REVERSAL_SIGNAL:SHORT::""]"
GOLDM,2026-08-26 12:00,161300.0,161635.0,161261.0,161600.0,161661.34082682754,161686.693142811,161686.693142811,161661.34082682754,161686.693142811,161686.693142811,161600.0,129,161299.0,flat,,,,,[]
SILVERM,2026-08-26 12:00,253167.0,253781.0,252874.0,253629.0,253998.07300151078,253185.6502232752,253185.6502232752,253998.07300151078,253185.6502232752,253185.6502232752,253629.0,129,253116.0,short_position,SHORT,,,254624.0,"[""ENTRY_EXECUTED:SHORT:253025.0:""]"
GOLDM,2026-08-26 12:15,161600.0,161699.0,161430.0,161597.0,161661.34082682754,161686.693142811,161686.693142811,161661.34082682754,161686.693142811,161686.693142811,161597.0,130,161600.0,flat,,,,,[]
SILVERM,2026-08-26 12:15,253570.0,254000.0,253399.0,253499.0,253998.07300151078,253185.6502232752,253185.6502232752,253998.07300151078,253185.6502232752,253185.6502232752,253499.0,130,253629.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 12:30,161555.0,161696.0,161453.0,161597.0,161661.34082682754,161686.693142811,161686.693142811,161661.34082682754,161686.693142811,161686.693142811,161597.0,131,161597.0,flat,,,,,[]
SILVERM,2026-08-26 12:30,253450.0,253897.0,253401.0,253800.0,253998.07300151078,253185.6502232752,253185.6502232752,253998.07300151078,253185.6502232752,253185.6502232752,253800.0,131,253499.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 12:45,161600.0,161662.0,161402.0,161409.0,161661.34082682754,161686.693142811,161686.693142811,161661.34082682754,161686.693142811,161686.693142811,161409.0,132,161597.0,flat,,,,,[]
SILVERM,2026-08-26 12:45,253896.0,253900.0,253500.0,253501.0,253998.07300151078,253185.6502232752,253185.6502232752,253998.07300151078,253185.6502232752,253185.6502232752,253501.0,132,253800.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:00,161410.0,161577.0,161410.0,161500.0,161661.34082682754,161686.693142811,161686.693142811,161661.34082682754,161686.693142811,161686.693142811,161500.0,133,161409.0,flat,,,,,[]
SILVERM,2026-08-26 13:00,253501.0,253770.0,253491.0,253500.0,253998.07300151078,253185.6502232752,253185.6502232752,253998.07300151078,253185.6502232752,253185.6502232752,253500.0,133,253501.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:15,161504.0,161645.0,161362.0,161400.0,161661.34082682754,161686.693142811,161686.693142811,161661.34082682754,161686.693142811,161686.693142811,161400.0,134,161500.0,flat,,,,,[]
SILVERM,2026-08-26 13:15,253500.0,253813.0,253170.0,253342.0,253922.81473824152,253185.6502232752,253185.6502232752,253922.81473824152,253185.6502232752,253185.6502232752,253342.0,134,253500.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:30,161431.0,161499.0,161327.0,161330.0,161584.1749655698,161686.693142811,161686.693142811,161584.1749655698,161686.693142811,161686.693142811,161330.0,135,161400.0,flat,,,,,[]
SILVERM,2026-08-26 13:30,253302.0,253390.0,253000.0,253056.0,253642.01140004102,253185.6502232752,253185.6502232752,253642.01140004102,253185.6502232752,253185.6502232752,253056.0,135,253342.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 13:45,161310.0,161432.0,161200.0,161425.0,161584.1749655698,161686.693142811,161686.693142811,161584.1749655698,161686.693142811,161686.693142811,161425.0,136,161330.0,flat,,,,,[]
SILVERM,2026-08-26 13:45,253058.0,253280.0,252500.0,252840.0,253444.09548269716,253185.6502232752,253185.6502232752,253444.09548269716,253185.6502232752,253185.6502232752,252840.0,136,253056.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:00,161440.0,161443.0,161284.0,161360.0,161584.1749655698,161686.693142811,161686.693142811,161584.1749655698,161686.693142811,161686.693142811,161360.0,137,161425.0,flat,,,,,[]
SILVERM,2026-08-26 14:00,252827.0,253020.0,252500.0,252967.0,253444.09548269716,253185.6502232752,253185.6502232752,253444.09548269716,253185.6502232752,253185.6502232752,252967.0,137,252840.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:15,161352.0,161389.0,161158.0,161260.0,161509.00810306516,161686.693142811,161686.693142811,161509.00810306516,161686.693142811,161686.693142811,161260.0,138,161360.0,flat,,,,,[]
SILVERM,2026-08-26 14:15,252902.0,252974.0,252700.0,252900.0,253387.3695174822,253185.6502232752,253185.6502232752,253387.3695174822,253185.6502232752,253185.6502232752,252900.0,138,252967.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:30,161270.0,161413.0,161203.0,161218.0,161448.49444411838,161686.693142811,161686.693142811,161448.49444411838,161686.693142811,161686.693142811,161218.0,139,161260.0,flat,,,,,[]
SILVERM,2026-08-26 14:30,252867.0,253337.0,252510.0,252513.0,253149.08025457585,253185.6502232752,253185.6502232752,253149.08025457585,253185.6502232752,253185.6502232752,252513.0,139,252900.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 14:45,161212.0,161212.0,160920.0,160920.0,161221.39484188517,161596.62140615963,161686.693142811,161221.39484188517,161686.693142811,161596.62140615963,160920.0,140,161218.0,flat,,,,,[]
SILVERM,2026-08-26 14:45,252599.0,252599.0,252100.0,252102.0,252739.45844195707,253185.6502232752,253185.6502232752,252739.45844195707,253185.6502232752,253185.6502232752,252102.0,140,252513.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:00,160950.0,161160.0,160920.0,161125.0,161221.39484188517,161596.62140615963,161686.693142811,161221.39484188517,161596.62140615963,161596.62140615963,161125.0,141,160920.0,flat,,,,,[]
SILVERM,2026-08-26 15:00,252183.0,252695.0,252100.0,252695.0,252739.45844195707,253185.6502232752,253185.6502232752,252739.45844195707,253185.6502232752,253185.6502232752,252695.0,141,252102.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:15,161147.0,161240.0,161073.0,161099.0,161221.39484188517,161596.62140615963,161686.693142811,161221.39484188517,161596.62140615963,161596.62140615963,161099.0,142,161125.0,flat,,,,,[]
SILVERM,2026-08-26 15:15,252631.0,253000.0,252631.0,252906.0,252739.45844195707,253185.6502232752,253185.6502232752,252739.45844195707,253185.6502232752,253185.6502232752,252906.0,142,252695.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:30,161095.0,161123.0,161000.0,161003.0,161221.39484188517,161596.62140615963,161686.693142811,161221.39484188517,161596.62140615963,161596.62140615963,161003.0,143,161099.0,flat,,,,,[]
SILVERM,2026-08-26 15:30,252905.0,252924.0,252100.0,252183.0,252739.45844195707,253185.6502232752,253185.6502232752,252739.45844195707,253185.6502232752,253185.6502232752,252183.0,143,252906.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 15:45,161003.0,161072.0,160828.0,160860.0,161103.6447438017,161405.14927074203,161596.62140615963,161103.6447438017,161596.62140615963,161405.14927074203,160860.0,144,161003.0,flat,,,,,[]
SILVERM,2026-08-26 15:45,252142.0,252230.0,252060.0,252105.0,252650.75419416543,253185.6502232752,253185.6502232752,252650.75419416543,253185.6502232752,253185.6502232752,252105.0,144,252183.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:00,160890.0,161086.0,160864.0,161010.0,161103.6447438017,161405.14927074203,161596.62140615963,161103.6447438017,161405.14927074203,161405.14927074203,161010.0,145,160860.0,flat,,,,,[]
SILVERM,2026-08-26 16:00,252105.0,252599.0,252058.0,252374.0,252650.75419416543,253185.6502232752,253185.6502232752,252650.75419416543,253185.6502232752,253185.6502232752,252374.0,145,252105.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:15,160990.0,161045.0,160957.0,161006.0,161103.6447438017,161405.14927074203,161596.62140615963,161103.6447438017,161405.14927074203,161405.14927074203,161006.0,146,161010.0,flat,,,,,[]
SILVERM,2026-08-26 16:15,252462.0,252529.0,251800.0,251850.0,252496.84943050647,253185.6502232752,253185.6502232752,252496.84943050647,253185.6502232752,253185.6502232752,251850.0,146,252374.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:30,161003.0,161074.0,160869.0,160900.0,161103.6447438017,161405.14927074203,161596.62140615963,161103.6447438017,161405.14927074203,161405.14927074203,160900.0,147,161006.0,flat,,,,,[]
SILVERM,2026-08-26 16:30,251840.0,252147.0,251725.0,251919.0,252419.47944240217,253185.6502232752,253185.6502232752,252419.47944240217,253185.6502232752,253185.6502232752,251919.0,147,251850.0,short_position,SHORT,,,254624.0,[]
GOLDM,2026-08-26 16:45,160910.0,161098.0,160910.0,161064.0,161103.6447438017,161405.14927074203,161405.14927074203,161103.6447438017,161405.14927074203,161405.14927074203,161064.0,148,160900.0,flat,,,,,[]
