datetime,open,high,low,close,volume
2026-08-14T19:00:00+0530,243305.0,244851.0,243305.0,244565.0,1194
2026-08-14T20:00:00+0530,244600.0,244636.0,243651.0,243843.0,410
2026-08-14T21:00:00+0530,243843.0,244008.0,243313.0,243520.0,309
2026-08-14T22:00:00+0530,243520.0,243772.0,243050.0,243500.0,335
2026-08-14T23:00:00+0530,243500.0,243686.0,243001.0,243498.0,353
2026-08-17T09:00:00+0530,244251.0,245800.0,244251.0,244576.0,1021
2026-08-17T10:00:00+0530,244576.0,245462.0,244523.0,245462.0,414
2026-08-17T11:00:00+0530,245500.0,245957.0,245313.0,245606.0,598
2026-08-17T12:00:00+0530,245606.0,245649.0,244730.0,245280.0,364
2026-08-17T13:00:00+0530,245280.0,245639.0,244735.0,245017.0,253
2026-08-17T14:00:00+0530,245017.0,245075.0,244651.0,244670.0,214
2026-08-17T15:00:00+0530,244670.0,245383.0,244527.0,245383.0,350
2026-08-17T16:00:00+0530,245383.0,245535.0,244900.0,245187.0,188
2026-08-17T17:00:00+0530,245187.0,245188.0,244204.0,244240.0,445
2026-08-17T18:00:00+0530,244240.0,244467.0,243501.0,243924.0,620
2026-08-17T19:00:00+0530,243924.0,245732.0,243853.0,245178.0,857
2026-08-17T20:00:00+0530,245178.0,245999.0,245178.0,245882.0,1781
2026-08-17T21:00:00+0530,245882.0,246119.0,245399.0,245680.0,621
2026-08-17T22:00:00+0530,245680.0,245831.0,245048.0,245200.0,491
2026-08-17T23:00:00+0530,245200.0,245550.0,245117.0,245414.0,500
2026-08-18T09:00:00+0530,244006.0,244006.0,242618.0,243381.0,1617
2026-08-18T10:00:00+0530,243381.0,243500.0,243000.0,243106.0,955
2026-08-18T11:00:00+0530,243106.0,243743.0,242481.0,243630.0,900
2026-08-18T12:00:00+0530,243630.0,243630.0,243200.0,243488.0,241
2026-08-18T13:00:00+0530,243488.0,243488.0,242500.0,242673.0,443
2026-08-18T14:00:00+0530,242673.0,242980.0,242550.0,242703.0,155
2026-08-18T15:00:00+0530,242703.0,243149.0,242515.0,242804.0,207
2026-08-18T16:00:00+0530,242804.0,243150.0,242804.0,242922.0,166
2026-08-18T17:00:00+0530,242922.0,243267.0,242650.0,243160.0,402
2026-08-18T18:00:00+0530,243160.0,243266.0,242606.0,242696.0,415
2026-08-18T19:00:00+0530,242696.0,243380.0,242068.0,242245.0,1437
2026-08-18T20:00:00+0530,242245.0,242400.0,239266.0,239784.0,2119
2026-08-18T21:00:00+0530,239784.0,240814.0,239667.0,240099.0,811
2026-08-18T22:00:00+0530,240099.0,240410.0,240099.0,240343.0,246
2026-08-18T23:00:00+0530,240343.0,240429.0,240100.0,240188.0,247
2026-08-19T09:00:00+0530,238752.0,238752.0,236565.0,236650.0,1827
2026-08-19T10:00:00+0530,236650.0,236999.0,236092.0,236850.0,733
2026-08-19T11:00:00+0530,236850.0,237129.0,236301.0,237016.0,503
2026-08-19T12:00:00+0530,237016.0,237852.0,236683.0,237690.0,688
2026-08-19T13:00:00+0530,237690.0,238100.0,237175.0,237800.0,467
2026-08-19T14:00:00+0530,237800.0,237950.0,237320.0,237350.0,209
2026-08-19T15:00:00+0530,237350.0,238500.0,237350.0,238500.0,383
2026-08-19T16:00:00+0530,238500.0,239051.0,238306.0,238999.0,448
2026-08-19T17:00:00+0530,238999.0,239700.0,238501.0,239500.0,454
2026-08-19T18:00:00+0530,239519.0,243244.0,239111.0,242911.0,3945
2026-08-19T19:00:00+0530,242911.0,243930.0,242380.0,243761.0,1594
2026-08-19T20:00:00+0530,243761.0,244762.0,243350.0,243632.0,1892
2026-08-19T21:00:00+0530,243632.0,244968.0,243513.0,244550.0,1689
2026-08-19T22:00:00+0530,244550.0,244770.0,244003.0,244252.0,544
2026-08-19T23:00:00+0530,244252.0,244668.0,244046.0,244532.0,384
2026-08-20T09:00:00+0530,245000.0,248312.0,245000.0,247319.0,3405
2026-08-20T10:00:00+0530,247319.0,247898.0,246660.0,247100.0,1150
2026-08-20T11:00:00+0530,247100.0,247500.0,246436.0,247305.0,1086
2026-08-20T12:00:00+0530,247305.0,247400.0,246511.0,246685.0,735
2026-08-20T13:00:00+0530,246685.0,247178.0,246523.0,246801.0,498
2026-08-20T14:00:00+0530,246801.0,247075.0,246697.0,246750.0,199
2026-08-20T15:00:00+0530,246750.0,247535.0,246666.0,247400.0,452
2026-08-20T16:00:00+0530,247400.0,247556.0,246917.0,247050.0,378
2026-08-20T17:00:00+0530,247050.0,247316.0,243751.0,245122.0,2573
2026-08-20T18:00:00+0530,245122.0,247100.0,244505.0,246575.0,1692
2026-08-20T19:00:00+0530,246607.0,249180.0,246607.0,248960.0,3407
2026-08-20T20:00:00+0530,248960.0,252874.0,248959.0,252396.0,5499
2026-08-20T21:00:00+0530,252396.0,252396.0,250600.0,250850.0,2251
2026-08-20T22:00:00+0530,250850.0,251490.0,250559.0,251000.0,954
2026-08-20T23:00:00+0530,251000.0,251300.0,250995.0,251250.0,543
2026-08-21T09:00:00+0530,253587.0,254594.0,252500.0,254550.0,2915
2026-08-21T10:00:00+0530,254550.0,254600.0,253135.0,253274.0,1417
2026-08-21T11:00:00+0530,253265.0,254348.0,253200.0,253786.0,1641
2026-08-21T12:00:00+0530,253663.0,254300.0,253346.0,253765.0,937
2026-08-21T13:00:00+0530,253833.0,255202.0,253709.0,255200.0,1609
2026-08-21T14:00:00+0530,255209.0,256302.0,254686.0,254700.0,2330
2026-08-21T15:00:00+0530,254706.0,255283.0,254250.0,254871.0,1503
2026-08-21T16:00:00+0530,254908.0,256300.0,254643.0,256060.0,1271
2026-08-21T17:00:00+0530,255927.0,256049.0,254819.0,255353.0,1066
2026-08-21T18:00:00+0530,255366.0,255599.0,253700.0,255423.0,1583
2026-08-21T19:00:00+0530,255388.0,255844.0,254594.0,255496.0,1274
2026-08-21T20:00:00+0530,255398.0,255398.0,253651.0,255001.0,1709
2026-08-21T21:00:00+0530,254795.0,255300.0,254760.0,254950.0,739
2026-08-21T22:00:00+0530,254950.0,256049.0,254950.0,255351.0,2076
2026-08-21T23:00:00+0530,255300.0,255521.0,254901.0,255000.0,924
2026-08-24T09:00:00+0530,254808.0,255500.0,253739.0,254565.0,3505
2026-08-24T10:00:00+0530,254632.0,254942.0,254128.0,254500.0,950
2026-08-24T11:00:00+0530,254349.0,256149.0,254000.0,255185.0,2259
2026-08-24T12:00:00+0530,255186.0,255806.0,255178.0,255378.0,1268
2026-08-24T13:00:00+0530,255375.0,255582.0,254161.0,254300.0,1635
2026-08-24T14:00:00+0530,254286.0,254935.0,254206.0,254225.0,951
2026-08-24T15:00:00+0530,254225.0,255137.0,254000.0,255080.0,985
2026-08-24T16:00:00+0530,255080.0,255341.0,254540.0,254990.0,850
2026-08-24T17:00:00+0530,254990.0,255994.0,254803.0,255900.0,1643
